/* DATA DESCRIPTION:
TARA_20101126Z	2010-11-26T00:00	-35.178	-55.618	2010-12-19T00:00	-54.817	-68.268	Buenos Aires	Ushuaia	TARA_079b, TARA_080, TARA_081, TARA_082, TARA_083	Scientific interest: Antarctic water flow North and biodiversity model validation. Malvinas confluence	Bittner, Colin, di Mauro, Grimsley, Grisoni, Karsenti, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20101126Z_report.pdf	https://www.pangaea.de/?q=TARA_20101126Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20101126Z
TARA_20101231Z	2010-12-31T00:00	-54.918	-67.530	2011-01-28T00:00	-54.978	-67.128	Ushuaia	Puerto Williams	TARA_084, TARA_085, TARA_086, TARA_087, TARA_088, TARA_089	Scientific interest: Topical study (ASPIC, part 5): Antarctic water characterization. Drake Passage	Dimier, Hellig, Lefort, Le Goff, Leymarie, Picheral	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20101231Z_report.pdf	https://www.pangaea.de/?q=TARA_20101231Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20101231Z
TARA_20110203Z	2011-02-03T00:00	-54.921	-67.594	2011-02-16T00:00	-41.514	-72.997	Puerto Williams	Puerto Montt	no station	Scientific interest: Plankton in the Patagonian canals			https://www.pangaea.de/?q=TARA_20110203Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110203Z
TARA_20110220Z	2011-02-20T00:00	-41.723	-72.862	2011-02-26T00:00	-33.013	-71.592	Puerto Montt	Valparaiso	TARA_090, TARA_091, TARA_092	Scientific interest: South American pacific upwelling. oxygen minimum zone.	Bowler, Cornejo, Dimier, Labbe-Ibanez, Picheral, Prejger, Triller	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110220Z_report.pdf	https://www.pangaea.de/?q=TARA_20110220Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110220Z
TARA_20110311Z	2011-03-11T00:00	-33.102	-71.803	2011-03-30T00:00	-27.160	-109.459	Valparaiso	Easter Island	TARA_093, TARA_094, TARA_095, TARA_096, TARA_097	Scientific interest: South Pacific oligotrophic gyre	Cornejo, Duhaime, Gilkes, Karp-Boss, Prejger, Tirichine, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110311Z_report.pdf	https://www.pangaea.de/?q=TARA_20110311Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110311Z
TARA_20110401Z	2011-04-01T00:00	-27.134	-109.452	2011-04-25T00:00	-3.433	-80.781	Easter Island	Guayaquil	TARA_098, TARA_099, TARA_100, TARA_101, TARA_102	Scientific interest: South Pacific oligotrophic gyre, oxygen minimum zone, Peruvian upwelling	Coll, Dimier, Gilkes, Pesant, Searson, Taillandier	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110401Z_report.pdf	https://www.pangaea.de/?q=TARA_20110401Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110401Z
TARA_20110501Z	2011-05-01T00:00	-2.915	-81.590	2011-05-07T00:00	-0.648	-89.235	Guayaquil	Puerto Ayora	TARA_103, TARA_104, TARA_105, TARA_106	Scientific interest: Pacific equator south-north section sampling, oxygen minimum zone, low pH water, Galapagos region	Acinas, Dimier, Gorsky, Marinesque, Pesant, Sardet, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110501Z_report.pdf	https://www.pangaea.de/?q=TARA_20110501Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110501Z
TARA_20110509Z	2011-05-09T00:00	-0.759	-90.294	2011-05-16T00:00	-2.594	-80.733	Puerto Ayora	Guayaquil	TARA_107, TARA_108, TARA_109	Scientific interest: Pacific equator sampling, oxygen minimum zone, low pH water, Galapagos region	Acinas, Decelle, Gorsky, Marinesque, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110509Z_report.pdf	https://www.pangaea.de/?q=TARA_20110509Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110509Z
TARA_20110520Z	2011-05-20T00:00	-2.610	-80.815	2011-06-19T00:00	-23.129	-135.015	Guayaquil	Totegegie	TARA_110, TARA_111, TARA_112, TARA_113	Scientific interest: South Pacific oligotrophic gyre	Bachelier, Decelle, Grimsley, Marinesque, Ogata, Picheral	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110520Z_report.pdf	https://www.pangaea.de/?q=TARA_20110520Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110520Z
TARA_20110626Z	2011-06-26T00:00	-23.232	-134.961	2011-07-11T00:00	-23.163	-134.862	Totegegie	Totegegie	TARA_114, TARA_115, TARA_116, TARA_117, TARA_118, TARA_119, TARA_120, TARA_121	Scientific interest: Topical study (CORALTON): Surface sampling inside and outside a coral reef	Benzoni, Béraud, Le Bescot, Maier, Roettinger, Searson, Stalder		https://www.pangaea.de/?q=TARA_20110626Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110626Z
TARA_20110716Z	2011-07-16T00:00	-23.135	-134.954	2011-07-22T00:00	-8.922	-140.100	Totegegie	Taiohae harbour	no station	Scientific interest: Coral reefs study			https://www.pangaea.de/?q=TARA_20110716Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110716Z
TARA_20110726Z	2011-07-26T00:00	-8.798	-140.092	2011-08-16T00:00	-17.444	-149.569	Taiohae harbour	Papeete	TARA_122, TARA_123, TARA_124, TARA_125	Scientific interest: Topical study (STEFI): Natural iron fertilization around the Marquesas islands	Dimier, d'Ortenzio, Kandels-Lewis, Le Bescot, Le Goff, Nicaud, Not, Reynaud, Searson, Testor	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110726Z_report.pdf	https://www.pangaea.de/?q=TARA_20110726Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110726Z
TARA_20110826Z	2011-08-26T00:00	-17.441	-149.859	2011-09-18T00:00	21.255	-157.886	Papeete	Honolulu	TARA_126, TARA_127, TARA_128, TARA_129, TARA_130	Scientific interest: Sampling of the equatorial Pacific area	Carmichael, Durieux de Madron, Grant, Grisoni, Poulain, Rouvière, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110826Z_report.pdf	https://www.pangaea.de/?q=TARA_20110826Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110826Z
TARA_20110928Z	2011-09-28T00:00	21.283	-157.871	2011-10-26T00:00	32.722	-117.512	Honolulu	San Diego	TARA_131, TARA_132, TARA_133, TARA_134, TARA_135	Scientific interest: North Pacific gyre, Drifting plastic, Sampling at location of HOT (Hawaii Ocean Time-series) study site. California upwelling	Capoulade, Dimier, Barone, Marec, Morard, Picheral, Taupier-Letage	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20110928Z_report.pdf	https://www.pangaea.de/?q=TARA_20110928Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20110928Z
TARA_20111124Z	2011-11-24T00:00	32.621	-117.246	2011-12-22T00:00	8.908	-79.526	San Diego	Panama City	TARA_136, TARA_137, TARA_138, TARA_139, TARA_140	Scientific interest: Equatorial Pacific oxygen minimum zone	Cornejo, De la Broise, Gutierrez, Le Bescot, Procaccini, Searson, Silva	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20111124Z_report.pdf	https://www.pangaea.de/?q=TARA_20111124Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20111124Z
TARA_20111230Z	2011-12-30T00:00	9.845	-79.899	2012-01-20T00:00	31.855	-80.729	Panama City	Savannah	TARA_141, TARA_142, TARA_143	Scientific interest: Gulf of Mexico sampling, Impact of Deepwater Horizon oil spill	Bittner, Boss, Ferdez, Gilkes, Jaillon, Picheral, Searson, Stefansson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20111230Z_report.pdf	https://www.pangaea.de/?q=TARA_20111230Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20111230Z
TARA_20120126Z	2012-01-26T00:00	32.014	-80.426	2012-02-05T00:00	40.425	-73.765	Savannah	New-York City	TARA_144, TARA_145	Scientific interest: Florida strait and Gulf stream waters	Garczarek, Iudicone, Kandels-Lewis, Marinesque, Picheral, Stemmann	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20120126Z_report.pdf	https://www.pangaea.de/?q=TARA_20120126Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20120126Z
TARA_20120212Z	2012-02-12T00:00	39.969	-73.875	2012-02-19T00:00	32.379	-64.657	New-York City	Bermuda	TARA_146, TARA_147	Scientific interest: Gulf stream waters and North Atlantic	Doye, Dausse, Ferrera, Karp-Boss, Sardet, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20120212Z_report.pdf	https://www.pangaea.de/?q=TARA_20120212Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20120212Z
TARA_20120223Z	2012-02-23T00:00	32.376	-64.635	2012-03-11T00:00	38.519	-28.615	Bermuda	Horta	TARA_148, TARA_148b, TARA_149, TARA_150, TARA_151	Scientific interest: North Atlantic gyre. Sampling at BATS (Bermuda Atlantic Time-series) study site. North Atlantic spring phytoplankton bloom	Audic, Bowler, Colin, Dimier, Sailerova, Salazar, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20120223Z_report.pdf	https://www.pangaea.de/?q=TARA_20120223Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20120223Z
TARA_20120314Z	2012-03-14T00:00	38.562	-28.534	2012-03-28T00:00	46.294	-5.913	Horta	La Coruna	TARA_152, TARA_153, TARA_154	Scientific interest: Topical study (ABtanTiK) Impact of storm events and deep mixing on plankton community structure and functions. North Atlantic spring phytoplankton bloom	Arslan, Dimier, Friedrich, Karsenti, Pesant, Picheral, Reynaud, Searson	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20120314Z_report.pdf	https://www.pangaea.de/?q=TARA_20120314Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20120314Z
TARA_20130519Z	2013-05-19T00:00	53.862	-15.005	2013-06-14T00:00	69.606	17.863	Lorient	Tromso	TARA_155, TARA_156	North Atlantic inflow	Chaffron, Dimier, Guidi, Marec, Picheral, Poulain	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20130519Z_report.pdf	https://www.pangaea.de/?q=TARA_20130519Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20130519Z
TARA_20130621Z	2013-06-21T00:00	69.938	19.970	2013-06-24T00:00	70.420	31.618	Tromso	Murmansk	no station				https://www.pangaea.de/?q=TARA_20130621Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20130621Z
TARA_20130629Z	2013-06-29T00:00	69.867	35.108	2013-07-26T00:00	73.897	77.186	Murmansk	Dudinka	TARA-167, TARA_168, TARA_169, TARA_170, TARA_171, TARA_172, TARA_173, TARA_174, TARA_175, TARA_176, TARA_177, TARA_178, TARA_179, TARA_180, TARA_181	Scientific interest: Polar front, Sea ice margin station	Dimier, Ferland, Karp-Boss, Marec, Pesant, Picheral, Pisarev	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20130629Z_report.pdf	https://www.pangaea.de/?q=TARA_20130629Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20130629Z
TARA_20130801Z	2013-08-01T00:00	76.104	78.296	2013-09-05T00:00	70.292	167.828	Dudinka	Pevek	TARA_182, TARA_183, TARA_184, TARA_185, TARA_186, TARA_187, TARA_188, TARA_189, TARA_190, TARA_191, TARA_192	Scientific interest: Northeast passage. Freshwater influences. Russian continental shelf. Location of ill-fated USS Jeannette expedition	Carmichael, Hingamp, Marec, Morisset, Pisarev, Ruiz Pino	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20130801Z_report.pdf	https://www.pangaea.de/?q=TARA_20130801Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20130801Z
TARA_20130907Z	2013-09-07T00:00	70.915	174.592	2013-09-18T00:00	69.840	-135.580	Pevek	Tuktoyaktuk	TARA_193, TARA_194, TARA_195, TARA_196, TARA_197, TARA_198, TARA_199	Scientific interest: Sea ice, Beaufort sea, McKinzie influence	Boss, Carmichael, Morisset, Royer, Sardet, Villar	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20130907Z_report.pdf	https://www.pangaea.de/?q=TARA_20130907Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20130907Z
TARA_20130921Z	2013-09-21T00:00	70.505	-129.455	2013-10-16T00:00	69.220	-52.097	Tuktoyaktuk	Ilulissat	TARA_200, TARA_201, TARA_202, TARA_203, TARA_204, TARA_205, TARA_206, TARA_207	Scientific interest: Northwest passage. Location of ill-fated Franklin expedition	Boss, Dimier, Gascard, Labaste, Picheral, Poulain, Stemmann	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20130921Z_report.pdf	https://www.pangaea.de/?q=TARA_20130921Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20130921Z
TARA_20131020Z	2013-10-20T00:00	69.159	-51.636	2013-11-10T00:00	48.403	-69.224	Ilulissat	Quebec	TARA_208, TARA_209, TARA_210	Scientific interest : Subpolar gyre sampling	Desprez, Dimier, Karsenti, Lukes, Pelletier, Picheral	https://store.pangaea.de/Projects/TARA-OCEANS/Campaign_Reports/TARA_20131020Z_report.pdf	https://www.pangaea.de/?q=TARA_20131020Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20131020Z
TARA_20131116Z	2013-11-16T00:00	46.680	-55.507	2013-12-07T00:00	47.863	-4.570	Quebec	Lorient	no station		Perault, Wessner		https://www.pangaea.de/?q=TARA_20131116Z	https://www.ebi.ac.uk/ena/browser/text-search?query=TARA_20131116Z
